1.798331487766061887e+00 -1.223256966785590372e+00
2.036140445985994418e-01 -7.874105075743034199e-01
9.568932811930777049e-01 1.153050360096965932e+00
6.912070976556232704e-01 -4.475500113721100348e-01
-1.103578931583738321e+00 6.117159752712642007e-02
-3.039985710243793271e-01 -1.157325225098226440e+00
-3.187536712390768301e-01 1.726037457018451349e+00
-7.786474681833563949e-01 1.441301517793347031e+00
1.497475229504184213e+00 -1.872527292247339048e+00
8.346904487276800566e-01 1.051484807370913988e+00
-3.802072648447175851e+00 2.388163017075568106e+00
1.049163770588720457e+00 1.683933630043821239e-02
-3.387588449505428478e+00 1.923781353775898317e+00
1.519504357748755252e+00 -4.394884096269127127e-01
-4.920002932565973097e+00 -1.157074149600974877e+00
1.311020215877705120e+00 1.355947581190077855e-01
1.042601862564156434e+00 1.051273840185197095e+00
-5.690072387796640818e-01 1.503829612793218917e+00
-7.726793755382868056e-01 -1.415586006948610365e+00
-9.335897487508117987e-01 -1.174815523417294560e+00
-1.021887861101315575e+00 -1.942776361279632269e+00
-4.938140924206519955e-01 -1.974691455279134367e+00
-1.277289931834387104e+00 8.984042944537837805e-01
2.921611931427272602e+00 8.095846747100088336e-01
-1.560521378643604518e+00 -1.273376721471013440e-01
4.453057923098446835e-02 -2.151689955753433026e-02
-7.209273994008298381e-01 -7.633438292672716230e-01
2.552764647760406014e-01 1.544871227040729433e-01
9.702131225915739954e-01 1.787001882957612864e-01
-2.947286819482632936e-01 -1.924180636180926829e+00
-6.434192310441133600e-01 -1.290256815846392513e+00
-9.320619106738154969e-01 9.087357766020049965e-01
