1.048801907940291267e+00 1.099427807628177378e+00
1.012494874733502526e+00 1.025315848126049589e+00
9.848717414986304375e-01 9.691968844181182430e-01
1.012762833101910731e+00 1.025764850850589438e+00
9.590035789427860946e-01 9.185447018989234547e-01
1.031557801260980289e+00 1.062746494587182511e+00
9.802878867841077204e-01 9.605257252703066628e-01
1.074034775732485070e+00 1.151158475677815929e+00
9.943249512581320282e-01 9.893990160025118996e-01
9.545899361391709803e-01 9.125352613406747526e-01
1.015452773777883344e+00 1.030958309584284249e+00
1.010876772887504993e+00 1.022465176856093727e+00
1.016463838079877835e+00 1.032037829576401222e+00
9.108026173071299691e-01 8.280209707011689790e-01
8.818709513669840128e-01 8.009041121331529345e-01
1.005914966590250259e+00 1.012045202184269632e+00
9.905089127425196205e-01 9.854219929489893559e-01
1.012096978555597548e+00 1.024717213529777515e+00
9.809503965726598107e-01 9.620977735940906550e-01
1.029066195388043337e+00 1.051396645650689132e+00
1.006215537091578627e+00 1.012652821320421115e+00
1.017103177227413058e+00 1.032091767287516948e+00
1.015725566409237501e+00 1.030611691211816616e+00
1.032083997864967628e+00 1.064874744940277340e+00
9.803454787771174184e-01 9.640483298500118758e-01
9.881381341929854623e-01 9.772655876250103679e-01
1.007562930737705642e+00 1.019930283661669046e+00
1.029562874665124639e+00 1.048224554351266935e+00
1.076705209405353525e+00 1.154654979554585514e+00
9.880352237953784478e-01 9.749079649329202013e-01
9.240492508377076142e-01 8.560305159783373474e-01
1.023811338859140552e+00 1.045007506390347896e+00
