3.228500403865442649e+02 5.120000000000000000e+02
5.120000000000000000e+02 4.337829923923933393e+02
3.678229079959155570e+02 5.120000000000000000e+02
1.145000576797088456e+02 2.902958344074329489e+02
-3.846210798872160694e+02 4.094221064323355677e+02
5.120000000000000000e+02 5.120000000000000000e+02
1.797260304987763107e+02 4.820390191473502455e+02
-5.120000000000000000e+02 3.808644329847877543e+02
3.318188378984384030e+02 5.120000000000000000e+02
5.120000000000000000e+02 5.120000000000000000e+02
5.120000000000000000e+02 3.481717516912215160e+01
3.414444505174124060e+02 4.971519712317003723e+02
-3.468890572293558989e+02 1.969952106266520104e+02
1.487472127218738933e+02 5.120000000000000000e+02
5.120000000000000000e+02 5.120000000000000000e+02
3.394518758125170734e+02 5.120000000000000000e+02
3.099442815844686265e+02 5.120000000000000000e+02
5.120000000000000000e+02 5.120000000000000000e+02
-7.912236805512054616e+01 -1.449560071115377013e+02
2.941815356516031557e+02 5.120000000000000000e+02
3.885430424767388331e+02 4.374464089963987590e+02
5.120000000000000000e+02 5.120000000000000000e+02
1.665847477457556920e+02 -4.232562894254637627e+02
2.129256831171704221e+02 2.622582601120661820e+02
3.808289641283432729e+02 5.091452250443804814e+02
4.563054103710060758e+02 4.672009021851245052e+02
5.120000000000000000e+02 -1.646598084911381079e+02
-1.171585867634291844e+02 2.001864463398775342e+02
5.120000000000000000e+02 5.120000000000000000e+02
3.822060103740260502e+02 5.120000000000000000e+02
3.720204898829608737e+02 5.120000000000000000e+02
-4.118874423417984190e+02 4.064902312859184121e+02
